Date,Price,Open,High,Low,Vol.,Change %
04/06/2021,1.468,1.422,1.532,1.364,1.09M,0.41%
04/05/2021,1.462,1.578,1.578,1.398,1.11M,-4.57%
04/04/2021,1.532,1.503,1.567,1.491,1.06M,2.75%
04/01/2021,1.491,1.48,1.503,1.457,626.23K,3.61%
03/31/2021,1.439,1.445,1.491,1.404,994.01K,-1.57%
03/30/2021,1.462,1.457,1.48,1.445,752.40K,0.76%
03/29/2021,1.451,1.491,1.491,1.427,763.98K,-0.41%
03/28/2021,1.457,1.48,1.503,1.404,918.86K,2.46%
03/25/2021,1.422,1.439,1.468,1.369,1.76M,-3.53%
03/24/2021,1.474,1.538,1.555,1.404,1.21M,-0.41%
03/23/2021,1.48,1.561,1.561,1.416,1.39M,-5.91%
03/22/2021,1.573,1.654,1.654,1.526,1.62M,-3.85%
03/21/2021,1.636,1.712,1.712,1.602,796.37K,-2.09%
03/18/2021,1.671,1.677,1.706,1.631,795.94K,-0.36%
03/17/2021,1.677,1.712,1.735,1.642,495.53K,0.36%
03/16/2021,1.671,1.654,1.799,1.607,1.08M,-1.07%
03/15/2021,1.689,1.752,1.764,1.613,1.74M,-4.25%
03/14/2021,1.764,1.828,1.828,1.735,644.27K,-0.95%
03/11/2021,1.781,1.77,1.799,1.764,608.27K,0.00%
03/10/2021,1.781,1.816,1.828,1.747,1.56M,-2.25%
03/09/2021,1.822,1.857,1.869,1.805,958.41K,-1.88%
03/08/2021,1.857,1.915,1.915,1.816,1.21M,-1.85%
03/07/2021,1.892,1.863,1.915,1.863,1.45M,5.17%
03/04/2021,1.799,1.799,1.874,1.735,1.88M,1.30%
03/03/2021,1.776,1.828,1.857,1.683,2.05M,-3.74%
03/02/2021,1.845,1.863,1.898,1.805,2.51M,2.22%
03/01/2021,1.805,1.741,1.863,1.683,3.16M,6.18%
02/28/2021,1.7,1.66,1.764,1.625,2.96M,10.97%
02/25/2021,1.532,1.561,1.567,1.515,440.58K,0.00%
02/24/2021,1.532,1.561,1.567,1.497,967.66K,-0.39%
02/23/2021,1.538,1.567,1.584,1.515,1.11M,-4.00%
02/22/2021,1.602,1.642,1.654,1.544,1.79M,-1.78%
02/21/2021,1.631,1.619,1.66,1.596,2.31M,5.63%
02/18/2021,1.544,1.515,1.607,1.474,3.49M,2.32%
02/17/2021,1.509,1.555,1.573,1.457,2.40M,0.00%
02/16/2021,1.509,1.433,1.573,1.422,2.63M,5.30%
02/15/2021,1.433,1.439,1.457,1.398,1.28M,-0.83%
02/14/2021,1.445,1.474,1.497,1.422,1.68M,-1.97%
02/11/2021,1.474,1.497,1.52,1.422,3.26M,6.27%
02/10/2021,1.387,1.311,1.416,1.3,2.52M,7.69%
02/09/2021,1.288,1.288,1.3,1.277,1.04M,0.47%
02/08/2021,1.282,1.306,1.311,1.259,1.12M,-0.93%
02/07/2021,1.294,1.3,1.311,1.277,889.74K,0.47%
02/04/2021,1.288,1.3,1.306,1.271,1.27M,-0.46%
02/03/2021,1.294,1.311,1.317,1.277,1.04M,-1.30%
02/02/2021,1.311,1.346,1.346,1.3,1.04M,-1.35%
02/01/2021,1.329,1.3,1.364,1.3,2.08M,3.18%
01/31/2021,1.288,1.306,1.329,1.259,1.71M,0.00%
01/27/2021,1.288,1.346,1.358,1.259,3.66M,-5.92%
01/26/2021,1.369,1.387,1.404,1.335,2.67M,-0.44%
01/25/2021,1.375,1.369,1.416,1.34,2.76M,0.00%
01/24/2021,1.375,1.369,1.422,1.3,4.98M,-0.87%
01/21/2021,1.387,1.486,1.486,1.358,12.57M,-7.72%
01/20/2021,1.503,1.538,1.625,1.457,5.72M,7.51%
01/19/2021,1.398,1.288,1.561,1.288,22.44M,-2.03%
01/18/2021,1.427,1.427,1.427,1.427,142.45K,-9.91%
01/17/2021,1.584,1.584,1.584,1.584,294.23K,-9.90%
01/14/2021,1.758,1.758,1.758,1.758,547.29K,-9.85%
01/13/2021,1.95,1.95,1.95,1.95,130.97K,-9.89%
01/11/2021,2.164,2.182,2.228,2.112,9.67M,1.60%
01/10/2021,2.13,2.066,2.205,2.043,13.13M,4.87%
01/06/2021,2.031,2.037,2.072,2.002,7.03M,0.00%
01/05/2021,2.031,2.008,2.072,1.99,10.78M,-0.83%
01/04/2021,2.048,2.106,2.106,1.996,8.77M,0.00%
01/03/2021,2.048,1.915,2.077,1.915,14.86M,8.25%
12/31/2020,1.892,1.915,1.921,1.88,3.26M,-1.51%
12/30/2020,1.921,1.95,1.956,1.892,4.62M,0.95%
12/29/2020,1.903,1.88,1.927,1.874,7.23M,1.82%
12/28/2020,1.869,1.839,1.898,1.839,7.23M,3.26%
12/27/2020,1.81,1.857,1.869,1.77,4.14M,-2.53%
12/24/2020,1.857,1.886,1.892,1.822,4.82M,-0.32%
12/23/2020,1.863,1.828,1.903,1.828,8.78M,2.93%
12/22/2020,1.81,1.77,1.839,1.741,5.82M,0.00%
12/21/2020,1.81,1.967,1.967,1.793,6.28M,-9.05%
12/20/2020,1.99,2.002,2.043,1.956,3.83M,1.17%
12/17/2020,1.967,1.973,2.014,1.915,6.74M,-1.75%
12/16/2020,2.002,2.048,2.06,1.956,6.34M,-3.10%
12/15/2020,2.066,2.135,2.141,2.002,7.60M,-3.23%
12/14/2020,2.135,2.106,2.17,2.106,10.37M,3.04%
12/13/2020,2.072,2.077,2.106,2.037,5.77M,1.72%
12/10/2020,2.037,2.037,2.089,2.002,6.38M,-2.49%
12/09/2020,2.089,2.135,2.17,2.031,10.22M,-3.47%
12/08/2020,2.164,2.182,2.275,2.112,17.79M,4.44%
12/07/2020,2.072,1.967,2.147,1.956,27.32M,5.93%
12/06/2020,1.956,1.95,1.99,1.932,6.28M,1.24%
12/03/2020,1.932,1.956,1.973,1.915,6.47M,-1.23%
12/02/2020,1.956,1.95,2.019,1.909,16.54M,1.24%
12/01/2020,1.932,1.886,1.979,1.88,11.74M,3.37%
11/30/2020,1.869,1.857,1.892,1.828,6.67M,1.63%
11/29/2020,1.839,1.839,1.857,1.822,4.30M,0.60%
11/26/2020,1.828,1.857,1.863,1.787,6.72M,-1.88%
11/25/2020,1.863,1.909,1.915,1.822,10.34M,-0.32%
11/24/2020,1.869,1.857,1.903,1.851,8.10M,1.30%
11/23/2020,1.845,1.828,1.869,1.822,5.18M,0.33%
11/22/2020,1.839,1.88,1.892,1.822,5.65M,-3.36%
11/19/2020,1.903,1.898,1.95,1.845,9.12M,0.00%
11/18/2020,1.903,1.944,1.944,1.88,6.53M,-2.71%
11/17/2020,1.956,1.956,1.996,1.915,10.33M,0.93%
11/16/2020,1.938,1.909,1.979,1.892,14.37M,2.11%
11/15/2020,1.898,1.898,1.932,1.874,6.12M,-1.20%
11/12/2020,1.921,1.938,1.961,1.886,7.81M,0.31%
11/11/2020,1.915,1.898,1.956,1.892,6.50M,-0.88%
11/10/2020,1.932,1.996,2.002,1.874,10.52M,-0.62%
11/09/2020,1.944,1.915,2.008,1.903,13.27M,5.37%
11/08/2020,1.845,1.799,1.903,1.799,9.02M,1.60%
11/05/2020,1.816,1.799,1.857,1.776,13.63M,2.25%
11/04/2020,1.776,1.799,1.81,1.752,3.42M,0.68%
11/03/2020,1.764,1.822,1.828,1.712,10.15M,-4.39%
11/02/2020,1.845,1.956,1.961,1.776,13.09M,-6.20%
11/01/2020,1.967,1.956,2.037,1.909,13.82M,3.36%
10/28/2020,1.903,1.874,1.95,1.799,21.79M,7.15%
10/27/2020,1.776,1.671,1.828,1.671,9.88M,6.67%
10/26/2020,1.665,1.677,1.706,1.607,5.59M,1.77%
10/25/2020,1.636,1.596,1.689,1.561,4.94M,-5.05%
10/22/2020,1.723,1.747,1.822,1.66,12.79M,-6.31%
10/21/2020,1.839,1.915,1.944,1.741,11.88M,-4.81%
10/20/2020,1.932,1.95,1.979,1.874,10.29M,-2.67%
10/19/2020,1.985,2.002,2.048,1.932,7.49M,-1.98%
10/18/2020,2.025,2.019,2.089,1.979,7.27M,-1.70%
10/15/2020,2.06,2.118,2.13,2.008,8.59M,-2.74%
10/14/2020,2.118,2.118,2.17,2.077,8.37M,-3.42%
10/13/2020,2.193,2.263,2.31,2.095,15.26M,1.57%
10/12/2020,2.159,2.234,2.234,2.089,10.02M,-3.62%
10/11/2020,2.24,2.257,2.333,2.193,9.47M,-0.49%
10/07/2020,2.251,2.17,2.333,2.153,17.89M,9.91%
10/06/2020,2.048,1.915,2.106,1.874,19.19M,13.15%
10/05/2020,1.81,1.851,1.88,1.77,6.17M,-4.33%
10/04/2020,1.892,1.909,1.938,1.828,8.22M,2.88%
10/01/2020,1.839,1.718,1.863,1.718,12.10M,8.56%
09/30/2020,1.694,1.683,1.723,1.677,3.56M,-1.68%
09/29/2020,1.723,1.776,1.776,1.683,4.32M,-1.99%
09/28/2020,1.758,1.81,1.81,1.712,4.93M,-2.87%
09/27/2020,1.81,1.851,1.869,1.776,3.93M,-1.58%
09/24/2020,1.839,1.857,1.886,1.793,6.59M,-2.80%
09/23/2020,1.892,1.961,1.973,1.834,8.60M,-1.51%
09/22/2020,1.921,1.857,1.979,1.845,16.09M,3.78%
09/21/2020,1.851,1.857,1.857,1.787,27.94M,9.59%
09/20/2020,1.689,1.689,1.689,1.689,663.32K,1.08%
09/17/2020,1.671,1.596,1.689,1.596,15.88M,8.65%
09/16/2020,1.538,1.532,1.573,1.52,3.32M,0.39%
09/15/2020,1.532,1.555,1.555,1.509,4.07M,-1.86%
09/14/2020,1.561,1.515,1.607,1.491,10.71M,2.29%
09/13/2020,1.526,1.532,1.555,1.497,2.85M,1.13%
09/10/2020,1.509,1.457,1.532,1.457,6.73M,5.75%
09/09/2020,1.427,1.422,1.474,1.364,3.66M,-0.42%
09/08/2020,1.433,1.532,1.532,1.375,4.37M,-5.72%
09/07/2020,1.52,1.555,1.567,1.491,3.03M,-0.78%
09/06/2020,1.532,1.538,1.567,1.503,3.14M,-0.78%
09/03/2020,1.544,1.52,1.59,1.509,5.74M,1.91%
09/02/2020,1.515,1.526,1.549,1.486,3.40M,0.00%
09/01/2020,1.515,1.532,1.549,1.48,4.41M,-3.32%
08/31/2020,1.567,1.59,1.619,1.509,8.53M,0.00%
08/30/2020,1.567,1.52,1.619,1.509,10.40M,2.69%
08/27/2020,1.526,1.561,1.578,1.486,7.81M,-2.99%
