Date,Price,Open,High,Low,Vol.,Change %
10/24/2022,3.62,3.68,3.7,3.6,11.92M,-1.09%
10/23/2022,3.66,3.64,3.71,3.64,15.10M,1.67%
10/20/2022,3.6,3.41,3.62,3.4,17.59M,5.57%
10/19/2022,3.41,3.44,3.47,3.39,4.60M,-0.58%
10/18/2022,3.43,3.48,3.5,3.41,8.14M,-0.29%
10/17/2022,3.44,3.45,3.49,3.4,11.74M,1.18%
10/16/2022,3.4,3.32,3.42,3.31,8.77M,3.34%
10/13/2022,3.29,3.29,3.34,3.21,7.91M,0.00%
10/12/2022,3.29,3.46,3.47,3.25,12.16M,-4.36%
10/11/2022,3.44,3.56,3.57,3.41,5.84M,-2.82%
10/10/2022,3.54,3.56,3.59,3.52,2.38M,-0.28%
10/09/2022,3.55,3.61,3.65,3.53,3.27M,-2.47%
10/05/2022,3.64,3.74,3.74,3.63,4.19M,-0.82%
10/04/2022,3.67,3.58,3.71,3.58,11.21M,4.86%
10/03/2022,3.5,3.5,3.55,3.42,2.34M,0.29%
10/02/2022,3.49,3.62,3.62,3.44,4.49M,-3.06%
09/29/2022,3.6,3.6,3.66,3.58,4.09M,0.84%
09/28/2022,3.57,3.66,3.68,3.56,5.35M,-2.19%
09/27/2022,3.65,3.71,3.74,3.64,9.48M,0.00%
09/26/2022,3.65,3.64,3.74,3.63,6.64M,0.27%
09/25/2022,3.64,3.7,3.7,3.6,5.26M,-1.62%
09/22/2022,3.7,3.69,3.78,3.66,4.69M,0.27%
09/21/2022,3.69,3.93,3.94,3.69,18.92M,-6.11%
09/20/2022,3.93,3.74,3.93,3.65,15.35M,6.22%
09/19/2022,3.7,3.64,3.76,3.51,7.85M,2.78%
09/18/2022,3.6,3.98,3.99,3.49,19.15M,-9.09%
09/15/2022,3.96,4.04,4.08,3.94,21.01M,-1.25%
09/14/2022,4.01,4.1,4.16,4.01,19.33M,-5.42%
09/13/2022,4.24,4.2,4.29,4.18,25.17M,1.44%
09/12/2022,4.18,4.08,4.26,4.06,29.83M,3.47%
09/11/2022,4.04,4.1,4.14,4.03,6.37M,-0.74%
09/08/2022,4.07,4.0,4.15,3.97,20.57M,1.75%
09/07/2022,4.0,4.15,4.16,3.98,21.48M,-2.44%
09/06/2022,4.1,3.88,4.1,3.88,46.60M,7.61%
09/05/2022,3.81,3.7,3.81,3.66,10.34M,3.25%
09/04/2022,3.69,3.63,3.7,3.55,5.22M,1.65%
09/01/2022,3.63,3.7,3.7,3.58,8.48M,-0.82%
08/31/2022,3.66,3.74,3.81,3.66,12.12M,-1.88%
08/30/2022,3.73,3.7,3.79,3.66,6.46M,1.63%
08/29/2022,3.67,3.75,3.78,3.65,6.79M,-1.61%
08/28/2022,3.73,3.8,3.82,3.72,8.90M,-1.58%
08/25/2022,3.79,3.65,3.83,3.65,16.90M,4.41%
08/24/2022,3.63,3.7,3.76,3.57,13.35M,-1.63%
08/23/2022,3.69,3.83,3.86,3.69,16.73M,-3.40%
08/22/2022,3.82,3.95,3.97,3.81,19.19M,-2.30%
08/21/2022,3.91,3.86,3.99,3.83,17.13M,2.89%
08/18/2022,3.8,3.89,3.9,3.8,10.59M,-0.78%
08/17/2022,3.83,3.72,3.88,3.68,10.94M,2.96%
08/16/2022,3.72,3.91,3.94,3.68,15.60M,-4.62%
08/15/2022,3.9,3.93,3.95,3.84,7.41M,-0.26%
08/14/2022,3.91,4.01,4.06,3.9,13.25M,0.26%
08/11/2022,3.9,3.9,3.97,3.78,13.98M,1.56%
08/10/2022,3.84,3.9,4.01,3.8,16.13M,-1.54%
08/09/2022,3.9,3.86,4.04,3.86,15.86M,1.83%
08/08/2022,3.83,4.01,4.02,3.82,21.53M,-4.25%
08/07/2022,4.0,3.98,4.18,3.92,27.45M,2.83%
08/04/2022,3.89,3.28,3.93,3.27,54.45M,18.60%
08/03/2022,3.28,3.17,3.29,3.17,24.15M,4.13%
08/02/2022,3.15,3.12,3.15,3.07,12.24M,1.61%
08/01/2022,3.1,3.21,3.24,3.1,13.41M,-2.52%
07/31/2022,3.18,3.17,3.22,3.14,16.76M,1.60%
07/28/2022,3.13,3.11,3.15,3.1,6.90M,0.64%
07/27/2022,3.11,3.25,3.27,3.09,17.38M,-4.01%
07/26/2022,3.24,3.2,3.37,3.2,22.29M,0.31%
07/25/2022,3.23,3.26,3.31,3.21,8.56M,-0.92%
07/24/2022,3.26,3.17,3.28,3.1,16.67M,3.82%
07/21/2022,3.14,3.09,3.18,3.08,15.48M,2.61%
07/20/2022,3.06,2.9,3.09,2.9,28.07M,6.25%
07/19/2022,2.88,2.9,2.91,2.85,8.76M,0.00%
07/18/2022,2.88,2.85,2.93,2.85,15.41M,1.41%
07/17/2022,2.84,2.87,2.92,2.82,3.41M,-2.07%
07/07/2022,2.9,2.88,3.0,2.88,7.28M,1.40%
07/06/2022,2.86,2.97,3.02,2.77,13.98M,-3.05%
07/05/2022,2.95,3.2,3.23,2.95,10.36M,-7.81%
07/04/2022,3.2,3.4,3.4,3.17,7.19M,-5.60%
07/03/2022,3.39,3.56,3.57,3.35,6.67M,-4.51%
06/29/2022,3.55,3.5,3.61,3.5,8.20M,1.43%
06/28/2022,3.5,3.49,3.55,3.41,5.95M,0.86%
06/27/2022,3.47,3.8,3.84,3.47,24.83M,-9.64%
06/26/2022,3.84,3.96,4.03,3.81,4.06M,-2.29%
06/23/2022,3.93,4.0,4.02,3.92,3.36M,-1.75%
06/22/2022,4.0,4.03,4.06,3.98,4.12M,-0.25%
06/21/2022,4.01,4.0,4.1,4.0,5.30M,-0.50%
06/20/2022,4.03,4.2,4.2,4.01,2.50M,-2.89%
06/19/2022,4.15,4.25,4.25,4.14,570.83K,-2.35%
06/16/2022,4.25,4.16,4.26,4.15,46.10M,1.43%
06/15/2022,4.19,4.15,4.22,4.14,2.41M,1.21%
06/14/2022,4.14,4.23,4.23,4.13,6.13M,-1.66%
06/13/2022,4.21,4.21,4.27,4.2,3.77M,-0.94%
06/12/2022,4.25,4.2,4.27,4.15,1.56M,0.24%
06/09/2022,4.24,4.32,4.34,4.21,1.98M,-1.40%
06/08/2022,4.3,4.11,4.31,4.09,12.43M,5.13%
06/07/2022,4.09,4.07,4.11,4.06,2.43M,0.74%
06/06/2022,4.06,4.1,4.16,4.05,2.58M,-0.73%
06/05/2022,4.09,4.1,4.16,4.05,1.44M,0.74%
06/02/2022,4.06,4.1,4.13,4.02,1.50M,0.25%
06/01/2022,4.05,4.1,4.22,4.05,4.44M,-1.22%
05/31/2022,4.1,4.06,4.11,3.98,34.66M,1.23%
05/30/2022,4.05,4.03,4.16,4.0,2.85M,0.50%
05/29/2022,4.03,4.01,4.06,3.94,1.24M,0.75%
05/26/2022,4.0,4.0,4.08,3.91,4.13M,0.00%
05/25/2022,4.0,4.15,4.23,4.0,12.40M,-2.44%
05/24/2022,4.1,4.25,4.3,4.1,6.65M,-3.53%
05/23/2022,4.25,4.35,4.4,4.18,5.10M,-2.30%
05/22/2022,4.35,4.4,4.48,4.33,1.59M,-1.14%
05/19/2022,4.4,4.4,4.47,4.3,7.57M,-1.57%
05/18/2022,4.47,4.55,4.59,4.44,4.15M,-1.76%
05/17/2022,4.55,4.68,4.72,4.52,5.66M,-1.73%
05/16/2022,4.63,4.71,4.73,4.62,1.99M,-1.70%
05/15/2022,4.71,4.75,4.82,4.67,2.30M,-2.89%
05/12/2022,4.85,4.84,4.92,4.74,7.13M,0.62%
05/11/2022,4.82,4.75,4.95,4.72,6.23M,2.34%
05/10/2022,4.71,4.84,4.84,4.68,3.11M,-2.69%
05/09/2022,4.84,4.93,4.96,4.78,8.41M,-1.63%
05/08/2022,4.92,4.62,4.94,4.55,13.98M,6.49%
04/28/2022,4.62,4.63,4.66,4.56,10.70M,1.09%
04/27/2022,4.57,4.6,4.64,4.45,6.50M,0.44%
04/26/2022,4.55,4.88,4.92,4.5,12.65M,-6.76%
04/21/2022,4.88,4.89,4.96,4.83,16.26M,1.04%
04/20/2022,4.83,4.85,5.0,4.83,2.65M,-2.03%
04/19/2022,4.93,4.82,4.95,4.82,2.09M,1.86%
04/18/2022,4.84,4.73,4.86,4.73,2.70M,1.26%
04/17/2022,4.78,4.88,5.0,4.74,4.37M,-2.05%
04/14/2022,4.88,4.75,4.91,4.6,4.19M,2.74%
04/13/2022,4.75,4.99,5.04,4.71,3.58M,-3.85%
04/12/2022,4.94,4.7,5.07,4.6,8.75M,4.88%
04/11/2022,4.71,4.76,4.78,4.55,5.47M,0.21%
04/10/2022,4.7,5.08,5.09,4.4,8.65M,-7.11%
04/07/2022,5.06,5.35,5.4,5.0,10.63M,-5.95%
04/06/2022,5.38,5.45,5.59,5.33,2.21M,-1.10%
04/05/2022,5.44,5.35,5.59,5.1,4.41M,4.35%
04/04/2022,5.21,5.33,5.36,5.18,6.67M,-2.23%
04/03/2022,5.33,5.41,5.47,5.31,6.20M,-0.61%
03/31/2022,5.36,5.34,5.46,5.31,5.25M,0.81%
03/30/2022,5.32,5.44,5.59,5.31,9.01M,-1.99%
03/29/2022,5.43,5.17,5.47,5.09,14.82M,5.36%
03/28/2022,5.15,5.28,5.33,5.06,6.52M,-2.36%
03/27/2022,5.28,5.39,5.4,5.23,7.51M,-1.52%
